Project,Prospect,SiteID,SiteType,DepthFrom,DepthTo,MagSus,Units
SAR,PHS,DD13PHS017,UN,375.0,377.0,0.12,
SAR,PHS,DD13PHS017,UN,377.0,379.0,0.25,
SAR,PHS,DD13PHS017,UN,379.0,381.0,0.09,
SAR,PHS,DD13PHS017,UN,381.0,383.0,0.18,
SAR,PHS,DD13PHS017,UN,383.0,385.3,0.18,
SAR,PHS,DD13PHS017,UN,385.3,387.0,0.33,
SAR,PHS,DD13PHS017,UN,387.0,389.0,0.09,
SAR,PHS,DD13PHS017,UN,389.0,391.0,0.35,
SAR,PHS,DD13PHS017,UN,391.0,393.0,0.14,
SAR,PHS,DD13PHS017,UN,393.0,395.5,0.11,
SAR,PHS,DD13PHS017,UN,395.5,398.0,0.15,
SAR,PHS,DD13PHS017,UN,398.0,400.0,0.15,
SAR,PHS,DD13PHS017,UN,400.0,402.0,0.32,
SAR,PHS,DD13PHS017,UN,402.0,404.0,0.24,
SAR,PHS,DD13PHS017,UN,404.0,406.0,0.31,
SAR,PHS,DD13PHS017,UN,406.0,408.0,2.74,
SAR,PHS,DD13PHS017,UN,408.0,410.0,4.2,
SAR,PHS,DD13PHS017,UN,410.0,412.0,0.42,
SAR,PHS,DD13PHS017,UN,412.0,414.0,0.1,
SAR,PHS,DD13PHS017,UN,414.0,416.0,1.41,
SAR,PHS,DD13PHS017,UN,416.0,418.0,1.67,
SAR,PHS,DD13PHS017,UN,418.0,420.0,0.33,
SAR,PHS,DD13PHS017,UN,420.0,422.0,1.28,
SAR,PHS,DD13PHS017,UN,422.0,424.0,1.49,
SAR,PHS,DD13PHS017,UN,424.0,426.0,0.83,
SAR,PHS,DD13PHS017,UN,426.0,428.0,0.13,
SAR,PHS,DD13PHS017,UN,428.0,430.1,0.06,
SAR,PHS,DD13PHS017,UN,430.1,432.0,0.2,
SAR,PHS,DD13PHS017,UN,432.0,434.0,0.11,
SAR,PHS,DD13PHS017,UN,434.0,435.3,0.43,
SAR,PHS,DD13PHS017,UN,435.3,437.0,0.72,
SAR,PHS,DD13PHS017,UN,437.0,439.0,0.2,
SAR,PHS,DD13PHS017,UN,439.0,441.0,0.19,
SAR,PHS,DD13PHS017,UN,441.0,442.5,0.1,
SAR,PHS,DD13PHS017,UN,442.5,443.8,4.78,
SAR,PHS,DD13PHS017,UN,443.8,444.9,4.37,
SAR,PHS,DD13PHS017,UN,444.9,446.0,4.34,
SAR,PHS,DD13PHS017,UN,446.0,447.8,1.63,
SAR,PHS,DD13PHS017,UN,447.8,450.0,9.73,
SAR,PHS,DD13PHS017,UN,450.0,452.0,7.66,
SAR,PHS,DD13PHS017,UN,452.0,453.6,30.1,
SAR,PHS,DD13PHS017,UN,453.6,456.0,3.05,
SAR,PHS,DD13PHS017,UN,456.0,458.0,8.13,
SAR,PHS,DD13PHS017,UN,458.0,460.0,16.7,
SAR,PHS,DD13PHS017,UN,460.0,462.0,18.4,
SAR,PHS,DD13PHS017,UN,462.0,463.1,4.76,
SAR,PHS,DD13PHS017,UN,463.1,463.4,5.29,
SAR,PHS,DD13PHS017,UN,463.4,466.0,3.36,
SAR,PHS,DD13PHS017,UN,466.0,467.8,17.9,
SAR,PHS,DD13PHS017,UN,467.8,470.0,20.6,
SAR,PHS,DD13PHS017,UN,470.0,471.8,1.68,
SAR,PHS,DD13PHS017,UN,471.8,473.0,0.92,
SAR,PHS,DD13PHS017,UN,473.0,475.0,0.64,
SAR,PHS,DD13PHS017,UN,475.0,477.0,0.22,
SAR,PHS,DD13PHS017,UN,477.0,479.0,0.33,
SAR,PHS,DD13PHS017,UN,479.0,481.0,0.15,
SAR,PHS,DD13PHS017,UN,481.0,483.0,0.35,
SAR,PHS,DD13PHS017,UN,483.0,485.0,0.27,
SAR,PHS,DD13PHS017,UN,485.0,487.0,0.72,
SAR,PHS,DD13PHS017,UN,487.0,489.0,0.87,
SAR,PHS,DD13PHS017,UN,489.0,491.0,0.24,
SAR,PHS,DD13PHS017,UN,491.0,493.0,0.3,
SAR,PHS,DD13PHS017,UN,493.0,495.0,0.15,
SAR,PHS,DD13PHS017,UN,495.0,497.0,0.61,
SAR,PHS,DD13PHS017,UN,497.0,499.0,0.94,
SAR,PHS,DD13PHS017,UN,499.0,501.0,0.2,
SAR,PHS,DD13PHS017,UN,501.0,503.0,0.71,
SAR,PHS,DD13PHS017,UN,503.0,505.0,0.73,
SAR,PHS,DD13PHS017,UN,505.0,507.0,0.37,
SAR,PHS,DD13PHS017,UN,507.0,509.0,0.63,
SAR,PHS,DD13PHS017,UN,509.0,511.0,0.4,
SAR,PHS,DD13PHS017,UN,511.0,513.0,0.57,
SAR,PHS,DD13PHS017,UN,513.0,515.0,0.87,
SAR,PHS,DD13PHS017,UN,515.0,516.8,0.45,
SAR,JUP,DD16JUP004,UN,56.7,58.0,0.0,
SAR,JUP,DD16JUP004,UN,58.0,59.0,4.0,
SAR,JUP,DD16JUP004,UN,59.0,60.0,3.0,
SAR,JUP,DD16JUP004,UN,60.0,61.0,0.0,
SAR,JUP,DD16JUP004,UN,61.0,62.0,0.0,
SAR,JUP,DD16JUP004,UN,62.0,63.0,8.0,
SAR,JUP,DD16JUP004,UN,63.0,64.0,5.0,
SAR,JUP,DD16JUP004,UN,64.0,65.0,0.0,
SAR,JUP,DD16JUP004,UN,65.0,66.0,12.0,
SAR,JUP,DD16JUP004,UN,66.0,67.0,1.0,
SAR,JUP,DD16JUP004,UN,67.0,68.0,98.0,
SAR,JUP,DD16JUP004,UN,68.0,69.0,89.0,
SAR,JUP,DD16JUP004,UN,69.0,70.0,23.0,
SAR,JUP,DD16JUP004,UN,70.0,71.0,15.0,
SAR,JUP,DD16JUP004,UN,71.0,72.0,2.0,
SAR,JUP,DD16JUP004,UN,72.0,73.0,8.0,
SAR,JUP,DD16JUP004,UN,73.0,74.0,0.0,
SAR,JUP,DD16JUP004,UN,74.0,75.0,7.0,
SAR,JUP,DD16JUP004,UN,75.0,76.0,0.0,
SAR,JUP,DD16JUP004,UN,76.0,77.0,0.0,
SAR,JUP,DD16JUP004,UN,77.0,78.0,2.0,
SAR,JUP,DD16JUP004,UN,78.0,79.0,1.0,
SAR,JUP,DD16JUP004,UN,79.0,80.0,10.0,
SAR,JUP,DD16JUP004,UN,80.0,81.0,13.0,
SAR,JUP,DD16JUP004,UN,81.0,82.0,4.0,
SAR,JUP,DD16JUP004,UN,82.0,83.0,0.0,
SAR,JUP,DD16JUP004,UN,83.0,84.0,8.0,
SAR,JUP,DD16JUP004,UN,84.0,85.0,0.0,
SAR,JUP,DD16JUP004,UN,85.0,86.0,0.0,
SAR,JUP,DD16JUP004,UN,86.0,87.0,1.0,
SAR,JUP,DD16JUP004,UN,87.0,88.0,2.0,
SAR,JUP,DD16JUP004,UN,88.0,89.0,6.0,
SAR,JUP,DD16JUP004,UN,89.0,90.0,0.0,
SAR,JUP,DD16JUP004,UN,90.0,91.0,0.0,
SAR,JUP,DD16JUP004,UN,91.0,92.0,0.0,
SAR,JUP,DD16JUP004,UN,92.0,93.0,70.0,
SAR,JUP,DD16JUP004,UN,93.0,94.0,4.0,
SAR,JUP,DD16JUP004,UN,94.0,95.0,0.0,
SAR,JUP,DD16JUP004,UN,95.0,96.0,0.0,
SAR,JUP,DD16JUP004,UN,96.0,97.0,0.0,
SAR,JUP,DD16JUP004,UN,97.0,98.0,9.0,
SAR,JUP,DD16JUP004,UN,98.0,99.0,0.0,
SAR,JUP,DD16JUP004,UN,99.0,100.0,1.0,
SAR,JUP,DD16JUP004,UN,100.0,101.0,0.0,
SAR,JUP,DD16JUP004,UN,101.0,102.0,0.0,
SAR,JUP,DD16JUP004,UN,102.0,103.0,0.0,
SAR,JUP,DD16JUP004,UN,103.0,104.0,1.0,
SAR,JUP,DD16JUP004,UN,104.0,105.0,0.0,
SAR,JUP,DD16JUP004,UN,105.0,106.0,0.0,
SAR,JUP,DD16JUP004,UN,106.0,107.0,3.0,
SAR,JUP,DD16JUP004,UN,107.0,108.0,0.0,
SAR,JUP,DD16JUP004,UN,108.0,109.0,0.0,
SAR,JUP,DD16JUP004,UN,109.0,110.0,8.0,
SAR,JUP,DD16JUP004,UN,110.0,111.0,0.0,
SAR,JUP,DD16JUP004,UN,111.0,112.0,0.0,
SAR,JUP,DD16JUP004,UN,112.0,113.0,0.0,
SAR,JUP,DD16JUP004,UN,113.0,114.0,0.0,
SAR,JUP,DD16JUP004,UN,114.0,115.0,6.0,
SAR,JUP,DD16JUP004,UN,115.0,116.0,0.0,
SAR,JUP,DD16JUP004,UN,116.0,117.0,0.0,
SAR,JUP,DD16JUP004,UN,117.0,118.0,1.0,
SAR,JUP,DD16JUP004,UN,118.0,119.0,0.0,
SAR,JUP,DD16JUP004,UN,119.0,120.0,0.0,
SAR,JUP,DD16JUP004,UN,120.0,121.0,0.0,
SAR,JUP,DD16JUP004,UN,121.0,122.0,8.0,
SAR,JUP,DD16JUP004,UN,122.0,123.0,9.0,
SAR,JUP,DD16JUP004,UN,123.0,124.0,0.0,
SAR,JUP,DD16JUP004,UN,124.0,125.0,4.0,
SAR,JUP,DD16JUP004,UN,125.0,126.0,1.0,
SAR,JUP,DD16JUP004,UN,126.0,127.0,0.0,
SAR,JUP,DD16JUP004,UN,127.0,128.0,0.0,
SAR,JUP,DD16JUP004,UN,128.0,129.0,0.0,
SAR,JUP,DD16JUP004,UN,129.0,130.0,0.0,
SAR,JUP,DD16JUP004,UN,130.0,131.0,1.0,
SAR,JUP,DD16JUP004,UN,131.0,132.0,0.0,
SAR,JUP,DD16JUP004,UN,132.0,133.0,0.0,
SAR,JUP,DD16JUP004,UN,133.0,134.0,0.0,
SAR,JUP,DD16JUP004,UN,134.0,135.0,3.0,
SAR,JUP,DD16JUP004,UN,135.0,136.0,0.0,
SAR,JUP,DD16JUP004,UN,136.0,137.0,0.0,
SAR,JUP,DD16JUP004,UN,137.0,138.0,0.0,
SAR,JUP,DD16JUP004,UN,138.0,139.0,0.0,
SAR,JUP,DD16JUP004,UN,139.0,140.0,0.0,
SAR,JUP,DD16JUP004,UN,140.0,141.0,0.0,
SAR,JUP,DD16JUP004,UN,141.0,142.0,0.0,
SAR,JUP,DD16JUP004,UN,142.0,143.0,256.0,
SAR,JUP,DD16JUP004,UN,143.0,144.0,155.0,
SAR,JUP,DD16JUP004,UN,144.0,145.0,0.0,
SAR,JUP,DD16JUP004,UN,145.0,146.0,4.0,
SAR,JUP,DD16JUP004,UN,146.0,147.0,1.0,
SAR,JUP,DD16JUP004,UN,147.0,148.0,0.0,
SAR,JUP,DD16JUP004,UN,148.0,149.0,0.0,
SAR,JUP,DD16JUP004,UN,149.0,150.0,12.0,
SAR,JUP,DD16JUP004,UN,150.0,151.0,0.0,
SAR,JUP,DD16JUP004,UN,151.0,152.0,4.0,
SAR,JUP,DD16JUP004,UN,152.0,153.0,45.0,
SAR,JUP,DD16JUP004,UN,153.0,154.0,11.0,
SAR,JUP,DD16JUP004,UN,154.0,155.0,57.0,
SAR,JUP,DD16JUP004,UN,155.0,156.0,0.0,
SAR,JUP,DD16JUP004,UN,156.0,157.0,2.0,
SAR,JUP,DD16JUP004,UN,157.0,158.0,2.0,
SAR,JUP,DD16JUP004,UN,158.0,159.0,0.0,
SAR,JUP,DD16JUP004,UN,159.0,160.0,0.0,
SAR,JUP,DD16JUP004,UN,160.0,161.0,0.0,
SAR,JUP,DD16JUP004,UN,161.0,162.0,0.0,
SAR,JUP,DD16JUP004,UN,162.0,163.0,9.0,
SAR,JUP,DD16JUP004,UN,163.0,164.0,3.0,
SAR,JUP,DD16JUP004,UN,164.0,165.0,0.0,
SAR,JUP,DD16JUP004,UN,165.0,166.0,0.0,
SAR,JUP,DD16JUP004,UN,166.0,167.0,1.0,
SAR,JUP,DD16JUP004,UN,167.0,168.0,0.0,
SAR,JUP,DD16JUP004,UN,168.0,169.0,0.0,
SAR,JUP,DD16JUP004,UN,169.0,170.0,0.0,
SAR,JUP,DD16JUP004,UN,170.0,171.0,7.0,
SAR,JUP,DD16JUP004,UN,171.0,172.0,0.0,
SAR,JUP,DD16JUP004,UN,172.0,173.0,0.0,
SAR,JUP,DD16JUP004,UN,173.0,174.0,2.0,
SAR,JUP,DD16JUP004,UN,174.0,175.0,0.0,
SAR,JUP,DD16JUP004,UN,175.0,176.0,0.0,
SAR,JUP,DD16JUP004,UN,176.0,177.0,0.0,
SAR,JUP,DD16JUP004,UN,177.0,178.0,0.0,
SAR,JUP,DD16JUP004,UN,178.0,179.0,0.0,
SAR,JUP,DD16JUP004,UN,179.0,180.0,10.0,
SAR,JUP,DD16JUP004,UN,180.0,181.0,0.0,
SAR,JUP,DD16JUP004,UN,181.0,182.0,0.0,
SAR,JUP,DD16JUP004,UN,182.0,183.0,0.0,
SAR,JUP,DD16JUP004,UN,183.0,184.0,0.0,
SAR,JUP,DD16JUP004,UN,184.0,185.0,0.0,
SAR,JUP,DD16JUP004,UN,185.0,186.0,0.0,
SAR,JUP,DD16JUP004,UN,186.0,187.0,1.0,
SAR,JUP,DD16JUP004,UN,187.0,188.0,0.0,
SAR,JUP,DD16JUP004,UN,188.0,189.0,0.0,
SAR,JUP,DD16JUP004,UN,189.0,190.0,0.0,
SAR,JUP,DD16JUP004,UN,190.0,191.0,5.0,
SAR,JUP,DD16JUP004,UN,191.0,192.0,2.0,
SAR,JUP,DD16JUP004,UN,192.0,193.0,0.0,
SAR,JUP,DD16JUP004,UN,193.0,194.0,0.0,
SAR,JUP,DD16JUP004,UN,194.0,195.0,0.0,
SAR,JUP,DD16JUP004,UN,195.0,196.0,0.0,
SAR,JUP,DD16JUP004,UN,196.0,197.0,0.0,
SAR,JUP,DD16JUP004,UN,197.0,198.0,0.0,
SAR,JUP,DD16JUP004,UN,198.0,199.0,0.0,
SAR,JUP,DD16JUP004,UN,199.0,200.0,0.0,
SAR,JUP,DD16JUP004,UN,200.0,201.0,0.0,
SAR,JUP,DD16JUP004,UN,201.0,202.0,0.0,
SAR,JUP,DD16JUP004,UN,202.0,203.0,1.0,
SAR,JUP,DD16JUP004,UN,203.0,204.0,0.0,
SAR,JUP,DD16JUP004,UN,204.0,205.0,0.0,
SAR,JUP,DD16JUP004,UN,205.0,206.0,0.0,
SAR,JUP,DD16JUP004,UN,206.0,207.0,0.0,
SAR,JUP,DD16JUP004,UN,207.0,208.0,0.0,
SAR,JUP,DD16JUP004,UN,208.0,209.0,0.0,
SAR,JUP,DD16JUP004,UN,209.0,210.0,0.0,
SAR,JUP,DD16JUP004,UN,210.0,211.0,0.0,
SAR,JUP,DD16JUP004,UN,211.0,212.0,4063.0,
SAR,JUP,DD16JUP004,UN,212.0,213.0,3343.0,
SAR,JUP,DD16JUP004,UN,213.0,214.0,2119.0,
SAR,JUP,DD16JUP004,UN,214.0,215.0,5060.0,
SAR,JUP,DD16JUP004,UN,215.0,216.0,4042.0,
SAR,JUP,DD16JUP004,UN,216.0,217.0,1969.0,
SAR,JUP,DD16JUP004,UN,217.0,218.0,1830.0,
SAR,JUP,DD16JUP004,UN,218.0,219.0,3451.0,
SAR,JUP,DD16JUP004,UN,219.0,220.0,0.0,
SAR,JUP,DD16JUP004,UN,220.0,221.0,1216.0,
SAR,JUP,DD16JUP004,UN,221.0,222.0,417.0,
SAR,JUP,DD16JUP004,UN,222.0,223.0,335.0,
SAR,JUP,DD16JUP004,UN,223.0,224.0,514.0,
SAR,JUP,DD16JUP004,UN,224.0,225.0,3832.0,
SAR,JUP,DD16JUP004,UN,225.0,226.0,3493.0,
SAR,JUP,DD16JUP004,UN,226.0,227.0,1350.0,
SAR,JUP,DD16JUP004,UN,227.0,228.0,211.0,
SAR,JUP,DD16JUP004,UN,228.0,229.0,1472.0,
SAR,JUP,DD16JUP004,UN,229.0,230.0,3070.0,
SAR,JUP,DD16JUP004,UN,230.0,231.0,1858.0,
SAR,JUP,DD16JUP004,UN,231.0,232.0,2499.0,
SAR,JUP,DD16JUP004,UN,232.0,233.0,2784.0,
SAR,JUP,DD16JUP004,UN,233.0,234.0,1743.0,
SAR,JUP,DD16JUP004,UN,234.0,235.0,3872.0,
SAR,JUP,DD16JUP004,UN,235.0,236.0,5044.0,
SAR,JUP,DD16JUP004,UN,236.0,237.0,4516.0,
SAR,JUP,DD16JUP004,UN,237.0,238.0,3567.0,
SAR,JUP,DD16JUP004,UN,238.0,239.0,3292.0,
SAR,JUP,DD16JUP004,UN,239.0,240.0,1237.0,
SAR,JUP,DD16JUP004,UN,240.0,241.0,0.0,
SAR,JUP,DD16JUP004,UN,241.0,242.0,0.0,
SAR,JUP,DD16JUP004,UN,242.0,243.0,2.0,
SAR,JUP,DD16JUP004,UN,243.0,244.0,0.0,
SAR,JUP,DD16JUP004,UN,244.0,245.0,0.0,
SAR,JUP,DD16JUP004,UN,245.0,246.0,0.0,
SAR,JUP,DD16JUP004,UN,246.0,247.0,5.0,
SAR,JUP,DD16JUP004,UN,247.0,248.0,0.0,
SAR,JUP,DD16JUP004,UN,248.0,249.0,0.0,
SAR,JUP,DD16JUP004,UN,249.0,250.0,0.0,
SAR,JUP,DD16JUP004,UN,250.0,251.0,0.0,
SAR,JUP,DD16JUP004,UN,251.0,252.0,8.0,
SAR,JUP,DD16JUP004,UN,252.0,253.0,0.0,
SAR,JUP,DD16JUP004,UN,253.0,254.0,0.0,
SAR,JUP,DD16JUP004,UN,254.0,255.0,0.0,
SAR,JUP,DD16JUP004,UN,255.0,256.0,0.0,
SAR,JUP,DD16JUP004,UN,256.0,257.0,0.0,
SAR,JUP,DD16JUP004,UN,257.0,258.0,17.0,
SAR,JUP,DD16JUP004,UN,258.0,259.0,0.0,
SAR,JUP,DD16JUP004,UN,259.0,260.0,0.0,
SAR,JUP,DD16JUP004,UN,260.0,261.0,0.0,
SAR,JUP,DD16JUP004,UN,261.0,262.0,0.0,
SAR,JUP,DD16JUP004,UN,262.0,263.0,0.0,
SAR,JUP,DD16JUP004,UN,263.0,264.0,0.0,
SAR,JUP,DD16JUP004,UN,264.0,265.0,0.0,
SAR,JUP,DD16JUP004,UN,265.0,266.0,0.0,
SAR,JUP,DD16JUP004,UN,266.0,267.0,0.0,
SAR,JUP,DD16JUP004,UN,267.0,268.0,1.0,
SAR,JUP,DD16JUP004,UN,268.0,269.0,0.0,
SAR,JUP,DD16JUP004,UN,269.0,270.0,0.0,
SAR,JUP,DD16JUP004,UN,270.0,271.0,0.0,
SAR,JUP,DD16JUP004,UN,271.0,272.0,0.0,
SAR,JUP,DD16JUP004,UN,272.0,273.0,0.0,
SAR,JUP,DD16JUP004,UN,273.0,274.0,5.0,
SAR,JUP,DD16JUP004,UN,274.0,275.0,0.0,
SAR,JUP,DD16JUP004,UN,275.0,276.0,0.0,
SAR,JUP,DD16JUP004,UN,276.0,277.0,0.0,
SAR,JUP,DD16JUP004,UN,277.0,278.0,9.0,
SAR,JUP,DD16JUP004,UN,278.0,279.0,0.0,
SAR,JUP,DD16JUP004,UN,279.0,280.0,0.0,
SAR,JUP,DD16JUP004,UN,280.0,281.0,0.0,
SAR,JUP,DD16JUP004,UN,281.0,282.0,0.0,
SAR,JUP,DD16JUP004,UN,282.0,283.0,0.0,
SAR,JUP,DD16JUP004,UN,283.0,284.0,0.0,
SAR,JUP,DD16JUP004,UN,284.0,285.0,0.0,
SAR,JUP,DD16JUP004,UN,285.0,286.0,8.0,
SAR,JUP,DD16JUP004,UN,286.0,287.0,0.0,
SAR,JUP,DD16JUP004,UN,287.0,288.0,0.0,
SAR,JUP,DD16JUP004,UN,288.0,289.0,0.0,
SAR,JUP,DD16JUP004,UN,289.0,290.0,0.0,
SAR,JUP,DD16JUP004,UN,290.0,291.0,0.0,
SAR,JUP,DD16JUP004,UN,291.0,292.0,0.0,
SAR,JUP,DD16JUP004,UN,292.0,293.0,0.0,
SAR,JUP,DD16JUP004,UN,293.0,294.0,0.0,
SAR,JUP,DD16JUP004,UN,294.0,295.0,0.0,
SAR,JUP,DD16JUP004,UN,295.0,296.0,0.0,
SAR,JUP,DD16JUP004,UN,296.0,297.0,2.0,
SAR,JUP,DD16JUP004,UN,297.0,298.0,2.0,
SAR,JUP,DD16JUP004,UN,298.0,299.0,0.0,
SAR,JUP,DD16JUP004,UN,299.0,300.0,0.0,
SAR,JUP,DD16JUP004,UN,300.0,301.0,0.0,
SAR,JUP,DD16JUP004,UN,301.0,302.0,0.0,
SAR,JUP,DD16JUP004,UN,302.0,303.0,0.0,
SAR,JUP,DD16JUP004,UN,303.0,304.0,0.0,
SAR,JUP,DD16JUP004,UN,304.0,305.0,0.0,
SAR,JUP,DD16JUP004,UN,305.0,306.0,0.0,
SAR,JUP,DD16JUP004,UN,306.0,307.0,0.0,
SAR,JUP,DD16JUP004,UN,307.0,308.0,0.0,
SAR,JUP,DD16JUP004,UN,308.0,309.0,6.0,
SAR,JUP,DD16JUP004,UN,309.0,310.0,2.0,
SAR,JUP,DD16JUP004,UN,310.0,311.0,0.0,
SAR,JUP,DD16JUP004,UN,311.0,312.0,0.0,
SAR,JUP,DD16JUP004,UN,312.0,313.0,0.0,
SAR,JUP,DD16JUP004,UN,313.0,314.0,0.0,
SAR,JUP,DD16JUP004,UN,314.0,315.0,0.0,
SAR,JUP,DD16JUP005,UN,56.6,58.0,0.0,
SAR,JUP,DD16JUP005,UN,58.0,59.0,0.0,
SAR,JUP,DD16JUP005,UN,59.0,60.0,0.0,
SAR,JUP,DD16JUP005,UN,60.0,61.0,0.0,
SAR,JUP,DD16JUP005,UN,61.0,62.0,0.0,
SAR,JUP,DD16JUP005,UN,62.0,63.0,0.0,
SAR,JUP,DD16JUP005,UN,63.0,64.0,0.0,
SAR,JUP,DD16JUP005,UN,64.0,65.0,0.0,
SAR,JUP,DD16JUP005,UN,65.0,66.0,0.0,
SAR,JUP,DD16JUP005,UN,66.0,67.0,0.0,
SAR,JUP,DD16JUP005,UN,67.0,68.0,0.0,
SAR,JUP,DD16JUP005,UN,68.0,69.0,0.0,
SAR,JUP,DD16JUP005,UN,69.0,70.0,0.0,
SAR,JUP,DD16JUP005,UN,70.0,71.0,0.0,
SAR,JUP,DD16JUP005,UN,71.0,72.0,0.0,
SAR,JUP,DD16JUP005,UN,72.0,73.0,0.0,
SAR,JUP,DD16JUP005,UN,73.0,74.0,0.0,
SAR,JUP,DD16JUP005,UN,74.0,75.0,0.0,
SAR,JUP,DD16JUP005,UN,75.0,76.0,0.0,
SAR,JUP,DD16JUP005,UN,76.0,77.0,0.0,
SAR,JUP,DD16JUP005,UN,77.0,78.0,0.0,
SAR,JUP,DD16JUP005,UN,78.0,79.0,0.0,
SAR,JUP,DD16JUP005,UN,79.0,80.0,0.0,
SAR,JUP,DD16JUP005,UN,80.0,81.0,0.0,
SAR,JUP,DD16JUP005,UN,81.0,82.0,0.0,
SAR,JUP,DD16JUP005,UN,82.0,83.0,0.0,
SAR,JUP,DD16JUP005,UN,83.0,84.0,0.0,
SAR,JUP,DD16JUP005,UN,84.0,85.0,0.0,
SAR,JUP,DD16JUP005,UN,85.0,86.0,0.0,
SAR,JUP,DD16JUP005,UN,86.0,87.0,0.0,
SAR,JUP,DD16JUP005,UN,87.0,88.0,0.0,
SAR,JUP,DD16JUP005,UN,88.0,89.0,0.0,
SAR,JUP,DD16JUP005,UN,89.0,90.0,0.0,
SAR,JUP,DD16JUP005,UN,90.0,91.0,0.0,
SAR,JUP,DD16JUP005,UN,91.0,92.0,0.0,
SAR,JUP,DD16JUP005,UN,92.0,93.0,0.0,
SAR,JUP,DD16JUP005,UN,93.0,94.0,0.0,
SAR,JUP,DD16JUP005,UN,94.0,95.0,0.0,
SAR,JUP,DD16JUP005,UN,95.0,96.0,0.0,
SAR,JUP,DD16JUP005,UN,96.0,97.0,0.0,
SAR,JUP,DD16JUP005,UN,97.0,98.0,0.0,
SAR,JUP,DD16JUP005,UN,98.0,99.0,0.0,
SAR,JUP,DD16JUP005,UN,99.0,100.0,0.0,
SAR,JUP,DD16JUP005,UN,100.0,101.0,0.0,
SAR,JUP,DD16JUP005,UN,101.0,102.0,0.0,
SAR,JUP,DD16JUP005,UN,102.0,103.0,0.0,
SAR,JUP,DD16JUP005,UN,103.0,104.0,0.0,
SAR,JUP,DD16JUP005,UN,104.0,105.0,0.0,
SAR,JUP,DD16JUP005,UN,105.0,106.0,0.0,
SAR,JUP,DD16JUP005,UN,106.0,107.0,0.0,
SAR,JUP,DD16JUP005,UN,107.0,108.0,0.0,
SAR,JUP,DD16JUP005,UN,108.0,109.0,0.0,
SAR,JUP,DD16JUP005,UN,109.0,110.0,0.0,
SAR,JUP,DD16JUP005,UN,110.0,111.0,0.0,
SAR,JUP,DD16JUP005,UN,111.0,112.0,0.0,
SAR,JUP,DD16JUP005,UN,112.0,113.0,0.0,
SAR,JUP,DD16JUP005,UN,113.0,114.0,0.0,
SAR,JUP,DD16JUP005,UN,114.0,115.0,61.0,
SAR,JUP,DD16JUP005,UN,115.0,116.0,20.0,
SAR,JUP,DD16JUP005,UN,116.0,117.0,24.0,
SAR,JUP,DD16JUP005,UN,117.0,118.0,46.0,
SAR,JUP,DD16JUP005,UN,118.0,119.0,32.0,
SAR,JUP,DD16JUP005,UN,119.0,120.0,60.0,
SAR,JUP,DD16JUP005,UN,120.0,121.0,4.0,
SAR,JUP,DD16JUP005,UN,121.0,122.0,14.0,
SAR,JUP,DD16JUP005,UN,122.0,123.0,27.0,
SAR,JUP,DD16JUP005,UN,123.0,124.0,101.0,
SAR,JUP,DD16JUP005,UN,124.0,125.0,148.0,
SAR,JUP,DD16JUP005,UN,125.0,126.0,0.0,
SAR,JUP,DD16JUP005,UN,126.0,127.0,0.0,
SAR,JUP,DD16JUP005,UN,127.0,128.0,0.0,
SAR,JUP,DD16JUP005,UN,128.0,129.0,0.0,
SAR,JUP,DD16JUP005,UN,129.0,130.0,0.0,
SAR,JUP,DD16JUP005,UN,130.0,131.0,0.0,
SAR,JUP,DD16JUP005,UN,131.0,132.0,0.0,
SAR,JUP,DD16JUP005,UN,132.0,133.0,0.0,
SAR,JUP,DD16JUP005,UN,133.0,134.0,0.0,
SAR,JUP,DD16JUP005,UN,134.0,135.0,0.0,
SAR,JUP,DD16JUP005,UN,135.0,136.0,0.0,
SAR,JUP,DD16JUP005,UN,136.0,137.0,0.0,
SAR,JUP,DD16JUP005,UN,137.0,138.0,0.0,
SAR,JUP,DD16JUP005,UN,138.0,139.0,0.0,
SAR,JUP,DD16JUP005,UN,139.0,140.0,0.0,
SAR,JUP,DD16JUP005,UN,140.0,141.0,0.0,
SAR,JUP,DD16JUP005,UN,141.0,142.0,0.0,
SAR,JUP,DD16JUP005,UN,142.0,143.0,0.0,
SAR,JUP,DD16JUP005,UN,143.0,144.0,0.0,
SAR,JUP,DD16JUP005,UN,144.0,145.0,0.0,
SAR,JUP,DD16JUP005,UN,145.0,146.0,0.0,
SAR,JUP,DD16JUP005,UN,146.0,147.0,0.0,
SAR,JUP,DD16JUP005,UN,147.0,148.0,53.0,
SAR,JUP,DD16JUP005,UN,148.0,149.0,40.0,
SAR,JUP,DD16JUP005,UN,149.0,150.0,0.0,
SAR,JUP,DD16JUP005,UN,150.0,151.0,0.0,
SAR,JUP,DD16JUP005,UN,151.0,152.0,0.0,
SAR,JUP,DD16JUP005,UN,152.0,153.0,0.0,
SAR,JUP,DD16JUP005,UN,153.0,154.0,0.0,
SAR,JUP,DD16JUP005,UN,154.0,155.0,75.0,
SAR,JUP,DD16JUP005,UN,155.0,156.0,0.0,
SAR,JUP,DD16JUP005,UN,156.0,157.0,0.0,
SAR,JUP,DD16JUP005,UN,157.0,158.0,19.0,
SAR,JUP,DD16JUP005,UN,158.0,159.0,0.0,
SAR,JUP,DD16JUP005,UN,159.0,160.0,0.0,
