HOLE,PROJECT,SDEPTH,GRID,AzimOrig,DIP,North_Adjust,AzimMGA,Z_UNITS,Temp_C,MAGNETICFIELD,Comments
DP017,PROMHILL,25.0,MGA94_53_Z,178.47,-60.15,0,178.47,METRES,,,
DP017,PROMHILL,50.0,MGA94_53_Z,177.8,-61.21,0,177.8,METRES,,,
DP017,PROMHILL,55.1,MGA94_53_Z,177.87,-61.17,0,177.87,METRES,,,
DP017,PROMHILL,70.0,MGA94_53_Z,178.05,-61.49,0,178.05,METRES,,,
DP017,PROMHILL,105.0,MGA94_53_Z,172.73,-63.0,0,172.73,METRES,,,
DP017,PROMHILL,110.2,MGA94_53_Z,173.07,-63.22,0,173.07,METRES,,,
DP017,PROMHILL,120.0,MGA94_53_Z,173.08,-62.69,0,173.08,METRES,,,
DP017,PROMHILL,125.0,MGA94_53_Z,173.18,-62.96,0,173.18,METRES,,,
DP017,PROMHILL,165.0,MGA94_53_Z,174.28,-63.03,0,174.28,METRES,,,
DP017,PROMHILL,180.0,MGA94_53_Z,174.5,-62.96,0,174.5,METRES,,,
DP017,PROMHILL,205.1,MGA94_53_Z,174.61,-63.1,0,174.61,METRES,,,
DP017,PROMHILL,250.1,MGA94_53_Z,175.19,-63.28,0,175.19,METRES,,,
DP017,PROMHILL,265.1,MGA94_53_Z,175.34,-63.21,0,175.34,METRES,,,
DP017,PROMHILL,270.1,MGA94_53_Z,175.42,-63.28,0,175.42,METRES,,,
DP017,PROMHILL,310.1,MGA94_53_Z,175.63,-63.14,0,175.63,METRES,,,
DP017,PROMHILL,320.1,MGA94_53_Z,175.9,-63.22,0,175.9,METRES,,,
DP017,PROMHILL,325.0,MGA94_53_Z,175.99,-63.14,0,175.99,METRES,,,
DP017,PROMHILL,330.0,MGA94_53_Z,175.85,-63.16,0,175.85,METRES,,,
DP017,PROMHILL,375.0,MGA94_53_Z,176.93,-62.96,0,176.93,METRES,,,
DP017,PROMHILL,385.0,MGA94_53_Z,176.91,-63.02,0,176.91,METRES,,,
DP017,PROMHILL,485.1,MGA94_53_Z,179.01,-62.93,0,179.01,METRES,,,
DP017,PROMHILL,495.1,MGA94_53_Z,179.22,-63.02,0,179.22,METRES,,,
DP017,PROMHILL,505.0,MGA94_53_Z,179.43,-63.01,0,179.43,METRES,,,
DP017,PROMHILL,545.0,MGA94_53_Z,180.09,-62.76,0,180.09,METRES,,,
DP017,PROMHILL,590.0,MGA94_53_Z,181.2,-62.33,0,181.2,METRES,,,
DP017,PROMHILL,595.0,MGA94_53_Z,181.38,-62.48,0,181.38,METRES,,,
DP017,PROMHILL,600.0,MGA94_53_Z,181.33,-62.33,0,181.33,METRES,,,
DP017,PROMHILL,605.1,MGA94_53_Z,181.5,-62.31,0,181.5,METRES,,,
DP017,PROMHILL,615.0,MGA94_53_Z,181.76,-62.35,0,181.76,METRES,,,
DP017,PROMHILL,617.7,MGA94_53_Z,181.67,-62.42,0,181.67,METRES,,,
DP017,PROMHILL,623.5,MGA94_53_Z,181.9,-62.41,0,181.9,METRES,,,
DP017,PROMHILL,0.0,MGA94_53_Z,178.97,-58.5,0,178.97,METRES,,,
DP017,PROMHILL,0.9,MGA94_53_Z,178.16,-58.3,0,178.16,METRES,,,
DP017,PROMHILL,4.7,MGA94_53_Z,177.12,-58.16,0,177.12,METRES,,,
DP017,PROMHILL,15.1,MGA94_53_Z,178.53,-59.08,0,178.53,METRES,,,
DP017,PROMHILL,20.0,MGA94_53_Z,178.47,-59.49,0,178.47,METRES,,,
DP017,PROMHILL,45.0,MGA94_53_Z,178.1,-61.0,0,178.1,METRES,,,
DP017,PROMHILL,60.1,MGA94_53_Z,177.86,-61.22,0,177.86,METRES,,,
DP017,PROMHILL,85.1,MGA94_53_Z,176.4,-61.51,0,176.4,METRES,,,
DP017,PROMHILL,90.0,MGA94_53_Z,174.76,-61.61,0,174.76,METRES,,,
DP017,PROMHILL,100.0,MGA94_53_Z,172.88,-62.22,0,172.88,METRES,,,
DP017,PROMHILL,135.1,MGA94_53_Z,173.55,-63.08,0,173.55,METRES,,,
DP017,PROMHILL,145.1,MGA94_53_Z,173.83,-63.08,0,173.83,METRES,,,
DP017,PROMHILL,175.1,MGA94_53_Z,174.49,-62.96,0,174.49,METRES,,,
DP017,PROMHILL,190.1,MGA94_53_Z,174.5,-62.91,0,174.5,METRES,,,
DP017,PROMHILL,200.0,MGA94_53_Z,174.63,-63.04,0,174.63,METRES,,,
DP017,PROMHILL,220.0,MGA94_53_Z,175.02,-63.15,0,175.02,METRES,,,
DP017,PROMHILL,225.0,MGA94_53_Z,175.09,-63.25,0,175.09,METRES,,,
DP017,PROMHILL,230.0,MGA94_53_Z,175.1,-63.28,0,175.1,METRES,,,
DP017,PROMHILL,235.0,MGA94_53_Z,175.09,-63.22,0,175.09,METRES,,,
DP017,PROMHILL,245.1,MGA94_53_Z,175.26,-63.26,0,175.26,METRES,,,
DP017,PROMHILL,285.0,MGA94_53_Z,175.44,-63.41,0,175.44,METRES,,,
DP017,PROMHILL,295.1,MGA94_53_Z,175.6,-63.25,0,175.6,METRES,,,
DP017,PROMHILL,335.0,MGA94_53_Z,176.17,-63.09,0,176.17,METRES,,,
DP017,PROMHILL,340.0,MGA94_53_Z,176.22,-63.08,0,176.22,METRES,,,
DP017,PROMHILL,345.1,MGA94_53_Z,176.26,-63.11,0,176.26,METRES,,,
DP017,PROMHILL,365.1,MGA94_53_Z,176.86,-63.0,0,176.86,METRES,,,
DP017,PROMHILL,420.0,MGA94_53_Z,177.55,-63.13,0,177.55,METRES,,,
DP017,PROMHILL,425.1,MGA94_53_Z,177.63,-63.15,0,177.63,METRES,,,
DP017,PROMHILL,445.1,MGA94_53_Z,178.21,-63.09,0,178.21,METRES,,,
DP017,PROMHILL,475.0,MGA94_53_Z,179.05,-62.98,0,179.05,METRES,,,
DP017,PROMHILL,480.1,MGA94_53_Z,179.05,-63.0,0,179.05,METRES,,,
DP017,PROMHILL,500.0,MGA94_53_Z,179.31,-63.07,0,179.31,METRES,,,
DP017,PROMHILL,525.1,MGA94_53_Z,179.74,-62.91,0,179.74,METRES,,,
DP017,PROMHILL,550.0,MGA94_53_Z,180.16,-62.8,0,180.16,METRES,,,
DP017,PROMHILL,555.1,MGA94_53_Z,180.4,-62.73,0,180.4,METRES,,,
DP017,PROMHILL,565.0,MGA94_53_Z,180.48,-62.57,0,180.48,METRES,,,
DP017,PROMHILL,575.0,MGA94_53_Z,180.6,-62.47,0,180.6,METRES,,,
DP017,PROMHILL,609.6,MGA94_53_Z,181.59,-62.32,0,181.59,METRES,,,
DP018,PROMHILL,15.0,MGA94_53_Z,180.35,-65.3,0,180.35,METRES,,,
DP018,PROMHILL,25.0,MGA94_53_Z,180.79,-65.03,0,180.79,METRES,,,
DP018,PROMHILL,30.0,MGA94_53_Z,180.68,-64.79,0,180.68,METRES,,,
DP018,PROMHILL,55.1,MGA94_53_Z,180.73,-64.68,0,180.73,METRES,,,
DP018,PROMHILL,60.1,MGA94_53_Z,180.72,-64.59,0,180.72,METRES,,,
DP018,PROMHILL,70.1,MGA94_53_Z,180.64,-64.22,0,180.64,METRES,,,
DP018,PROMHILL,75.0,MGA94_53_Z,180.72,-64.04,0,180.72,METRES,,,
DP018,PROMHILL,115.1,MGA94_53_Z,182.73,-63.51,0,182.73,METRES,,,
DP018,PROMHILL,175.1,MGA94_53_Z,184.27,-63.31,0,184.27,METRES,,,
DP018,PROMHILL,185.0,MGA94_53_Z,184.45,-63.28,0,184.45,METRES,,,
DP018,PROMHILL,200.1,MGA94_53_Z,184.9,-63.06,0,184.9,METRES,,,
DP018,PROMHILL,215.1,MGA94_53_Z,185.3,-62.81,0,185.3,METRES,,,
DP018,PROMHILL,220.0,MGA94_53_Z,185.38,-62.76,0,185.38,METRES,,,
DP018,PROMHILL,224.8,MGA94_53_Z,185.3,-62.73,0,185.3,METRES,,,
DP018,PROMHILL,247.6,MGA94_53_Z,185.17,-62.83,0,185.17,METRES,,,
DP018,PROMHILL,291.0,MGA94_53_Z,178.42,-62.88,0,184.72,METRES,,,
DP018,PROMHILL,297.0,MGA94_53_Z,178.57,-63.02,0,184.87,METRES,,,
DP018,PROMHILL,303.0,MGA94_53_Z,178.54,-62.89,0,185.79,METRES,,,
DP018,PROMHILL,315.0,MGA94_53_Z,178.76,-62.89,0,186.01,METRES,,,
DP018,PROMHILL,321.0,MGA94_53_Z,178.55,-62.82,0,185.8,METRES,,,
DP018,PROMHILL,357.0,MGA94_53_Z,178.63,-62.98,0,184.93,METRES,,,
DP018,PROMHILL,363.0,MGA94_53_Z,178.27,-63.1,0,184.57,METRES,,,
DP018,PROMHILL,381.0,MGA94_53_Z,178.46,-63.44,0,184.76,METRES,,,
DP018,PROMHILL,405.0,MGA94_53_Z,177.43,-63.15,0,183.73,METRES,,,
DP018,PROMHILL,441.0,MGA94_53_Z,178.54,-63.08,0,184.84,METRES,,,
DP018,PROMHILL,477.0,MGA94_53_Z,179.0,-63.01,0,185.3,METRES,,,
DP018,PROMHILL,483.0,MGA94_53_Z,179.82,-63.01,0,186.12,METRES,,,
DP018,PROMHILL,35.1,MGA94_53_Z,180.54,-64.82,0,180.54,METRES,,,
DP018,PROMHILL,40.0,MGA94_53_Z,180.54,-65.13,0,180.54,METRES,,,
DP018,PROMHILL,50.0,MGA94_53_Z,180.77,-64.66,0,180.77,METRES,,,
DP018,PROMHILL,80.1,MGA94_53_Z,180.98,-63.9,0,180.98,METRES,,,
DP018,PROMHILL,85.0,MGA94_53_Z,181.4,-63.92,0,181.4,METRES,,,
DP018,PROMHILL,90.1,MGA94_53_Z,182.1,-64.03,0,182.1,METRES,,,
DP018,PROMHILL,120.0,MGA94_53_Z,182.92,-63.49,0,182.92,METRES,,,
DP018,PROMHILL,145.0,MGA94_53_Z,183.7,-63.43,0,183.7,METRES,,,
DP018,PROMHILL,155.0,MGA94_53_Z,183.73,-63.46,0,183.73,METRES,,,
DP018,PROMHILL,160.0,MGA94_53_Z,183.85,-63.46,0,183.85,METRES,,,
DP018,PROMHILL,170.0,MGA94_53_Z,184.13,-63.34,0,184.13,METRES,,,
DP018,PROMHILL,180.0,MGA94_53_Z,184.31,-63.31,0,184.31,METRES,,,
DP018,PROMHILL,190.0,MGA94_53_Z,184.7,-63.24,0,184.7,METRES,,,
DP018,PROMHILL,195.0,MGA94_53_Z,184.93,-63.12,0,184.93,METRES,,,
DP018,PROMHILL,233.4,MGA94_53_Z,185.21,-62.83,0,185.21,METRES,,,
DP018,PROMHILL,238.3,MGA94_53_Z,185.19,-62.79,0,185.19,METRES,,,
DP018,PROMHILL,240.0,MGA94_53_Z,185.18,-62.85,0,185.18,METRES,,,
DP018,PROMHILL,245.0,MGA94_53_Z,185.37,-62.81,0,185.37,METRES,,,
DP018,PROMHILL,249.0,MGA94_53_Z,177.98,-62.76,0,184.28,METRES,,,
DP018,PROMHILL,249.9,MGA94_53_Z,185.23,-62.91,0,185.23,METRES,,,
DP018,PROMHILL,261.0,MGA94_53_Z,177.87,-62.73,0,184.17,METRES,,,
DP018,PROMHILL,279.0,MGA94_53_Z,177.89,-62.47,0,184.19,METRES,,,
DP018,PROMHILL,339.0,MGA94_53_Z,178.18,-62.93,0,184.48,METRES,,,
DP018,PROMHILL,345.0,MGA94_53_Z,178.23,-62.89,0,184.53,METRES,,,
DP018,PROMHILL,351.0,MGA94_53_Z,178.85,-62.9,0,185.15,METRES,,,
DP018,PROMHILL,369.0,MGA94_53_Z,179.22,-63.33,0,185.52,METRES,,,
DP018,PROMHILL,447.0,MGA94_53_Z,178.61,-63.15,0,184.91,METRES,,,
DP018,PROMHILL,10.0,MGA94_53_Z,180.49,-65.27,0,180.49,METRES,,,
DP018,PROMHILL,20.0,MGA94_53_Z,180.54,-64.98,0,180.54,METRES,,,
DP018,PROMHILL,45.1,MGA94_53_Z,180.56,-65.03,0,180.56,METRES,,,
DP018,PROMHILL,65.1,MGA94_53_Z,180.67,-64.45,0,180.67,METRES,,,
DP018,PROMHILL,110.0,MGA94_53_Z,183.01,-63.23,0,183.01,METRES,,,
DP018,PROMHILL,135.0,MGA94_53_Z,183.28,-63.47,0,183.28,METRES,,,
DP018,PROMHILL,165.1,MGA94_53_Z,184.01,-63.36,0,184.01,METRES,,,
DP018,PROMHILL,229.0,MGA94_53_Z,185.26,-62.84,0,185.26,METRES,,,
DP018,PROMHILL,230.0,MGA94_53_Z,185.21,-62.84,0,185.21,METRES,,,
DP018,PROMHILL,243.4,MGA94_53_Z,185.33,-62.82,0,185.33,METRES,,,
DP018,PROMHILL,255.0,MGA94_53_Z,177.93,-62.72,0,184.23,METRES,,,
DP018,PROMHILL,267.0,MGA94_53_Z,177.84,-62.64,0,184.14,METRES,,,
DP018,PROMHILL,273.0,MGA94_53_Z,177.82,-62.52,0,184.12,METRES,,,
DP018,PROMHILL,327.0,MGA94_53_Z,178.59,-62.9,0,185.84,METRES,,,
DP018,PROMHILL,393.0,MGA94_53_Z,177.76,-63.18,0,184.06,METRES,,,
DP018,PROMHILL,399.0,MGA94_53_Z,178.0,-63.12,0,184.3,METRES,,,
DP009,PROMHILL,200.0,MGA94_53_Z,358.0,-63.1,0,358.0,METRES,,,
DP009,PROMHILL,405.0,MGA94_53_Z,359.0,-63.0,0,359.0,METRES,,,
MTWOOD3,MTW,0.0,MGA94_53_Z,6.3,-90.0,0,6.3,METRES,,, Magnetic Minerals =  Magnetic Dip = 
MU07,MTW,0.0,MGA94_53_Z,6.3,-90.0,0,6.3,METRES,,, Magnetic Minerals =  Magnetic Dip = 
PH08D386,PROMHILL,15.0,MGA94_53_Z,179.06,-55.42,0,179.06,METRES,,,
PH08D386,PROMHILL,20.0,MGA94_53_Z,179.09,-55.47,0,179.09,METRES,,,
PH08D386,PROMHILL,25.0,MGA94_53_Z,178.82,-55.4,0,178.82,METRES,,,
PH08D386,PROMHILL,40.0,MGA94_53_Z,178.01,-55.21,0,178.01,METRES,,,
PH08D386,PROMHILL,45.0,MGA94_53_Z,177.92,-55.29,0,177.92,METRES,,,
PH08D386,PROMHILL,60.0,MGA94_53_Z,177.67,-55.52,0,177.67,METRES,,,
PH08D386,PROMHILL,90.0,MGA94_53_Z,177.44,-55.77,0,177.44,METRES,,,
PH08D386,PROMHILL,140.0,MGA94_53_Z,177.21,-56.26,0,177.21,METRES,,,
PH08D386,PROMHILL,160.0,MGA94_53_Z,177.02,-56.24,0,177.02,METRES,,,
PH08D386,PROMHILL,165.0,MGA94_53_Z,177.0,-56.29,0,177.0,METRES,,,
PH08D386,PROMHILL,175.0,MGA94_53_Z,176.95,-56.4,0,176.95,METRES,,,
PH08D386,PROMHILL,190.0,MGA94_53_Z,176.75,-56.43,0,176.75,METRES,,,
PH08D386,PROMHILL,200.0,MGA94_53_Z,176.58,-56.41,0,176.58,METRES,,,
PH08D386,PROMHILL,205.0,MGA94_53_Z,176.59,-56.44,0,176.59,METRES,,,
PH08D386,PROMHILL,230.0,MGA94_53_Z,176.92,-56.61,0,176.92,METRES,,,
PH08D386,PROMHILL,265.0,MGA94_53_Z,177.79,-56.8,0,177.79,METRES,,,
PH08D386,PROMHILL,300.0,MGA94_53_Z,178.11,-56.54,0,178.11,METRES,,,
PH08D386,PROMHILL,325.0,MGA94_53_Z,177.91,-56.34,0,177.91,METRES,,,
PH08D386,PROMHILL,335.0,MGA94_53_Z,178.02,-56.22,0,178.02,METRES,,,
PH08D386,PROMHILL,350.0,MGA94_53_Z,178.15,-56.08,0,178.15,METRES,,,
PH08D386,PROMHILL,375.0,MGA94_53_Z,178.08,-55.96,0,178.08,METRES,,,
PH08D386,PROMHILL,385.0,MGA94_53_Z,178.12,-55.88,0,178.12,METRES,,,
PH08D386,PROMHILL,420.0,MGA94_53_Z,178.57,-55.52,0,178.57,METRES,,,
PH08D386,PROMHILL,440.0,MGA94_53_Z,178.93,-55.69,0,178.93,METRES,,,
PH08D386,PROMHILL,460.0,MGA94_53_Z,178.98,-55.67,0,178.98,METRES,,,
PH08D386,PROMHILL,465.0,MGA94_53_Z,179.01,-55.64,0,179.01,METRES,,,
PH08D386,PROMHILL,515.0,MGA94_53_Z,179.67,-55.31,0,179.67,METRES,,,
PH08D386,PROMHILL,520.0,MGA94_53_Z,179.74,-55.26,0,179.74,METRES,,,
PH08D386,PROMHILL,525.0,MGA94_53_Z,179.83,-55.22,0,179.83,METRES,,,
PH08D386,PROMHILL,540.0,MGA94_53_Z,180.11,-55.12,0,180.11,METRES,,,
PH08D386,PROMHILL,560.0,MGA94_53_Z,179.81,-55.1,0,179.81,METRES,,,
PH08D386,PROMHILL,565.0,MGA94_53_Z,179.89,-55.04,0,179.89,METRES,,,
PH08D386,PROMHILL,575.0,MGA94_53_Z,180.04,-54.92,0,180.04,METRES,,,
PH08D386,PROMHILL,580.0,MGA94_53_Z,180.12,-54.86,0,180.12,METRES,,,
PH08D386,PROMHILL,605.0,MGA94_53_Z,180.6,-54.55,0,180.6,METRES,,,
PH08D386,PROMHILL,610.0,MGA94_53_Z,180.67,-54.5,0,180.67,METRES,,,
PH08D386,PROMHILL,625.0,MGA94_53_Z,180.87,-54.34,0,180.87,METRES,,,
PH08D386,PROMHILL,630.0,MGA94_53_Z,180.94,-54.27,0,180.94,METRES,,,
PH08D386,PROMHILL,665.0,MGA94_53_Z,181.16,-54.05,0,181.16,METRES,,,
PH08D386,PROMHILL,685.0,MGA94_53_Z,181.51,-53.94,0,181.51,METRES,,,
PH08D386,PROMHILL,720.0,MGA94_53_Z,182.12,-54.0,0,182.12,METRES,,,
PH08D386,PROMHILL,730.0,MGA94_53_Z,182.2,-53.97,0,182.2,METRES,,,
PH08D386,PROMHILL,735.0,MGA94_53_Z,182.24,-53.95,0,182.24,METRES,,,
PH08D386,PROMHILL,760.0,MGA94_53_Z,182.56,-53.85,0,182.56,METRES,,,
PH08D386,PROMHILL,0.0,MGA94_53_Z,178.98,-55.28,0,178.98,METRES,,,
PH08D386,PROMHILL,80.0,MGA94_53_Z,177.34,-55.88,0,177.34,METRES,,,
DP018,PROMHILL,411.0,MGA94_53_Z,177.96,-63.16,0,184.26,METRES,,,
DP018,PROMHILL,417.0,MGA94_53_Z,178.1,-63.15,0,184.4,METRES,,,
DP018,PROMHILL,423.0,MGA94_53_Z,178.3,-63.14,0,184.6,METRES,,,
DP018,PROMHILL,435.0,MGA94_53_Z,178.44,-63.09,0,184.74,METRES,,,
DP018,PROMHILL,453.0,MGA94_53_Z,178.57,-63.14,0,184.87,METRES,,,
DP018,PROMHILL,465.0,MGA94_53_Z,178.63,-63.04,0,184.93,METRES,,,
DP018,PROMHILL,489.0,MGA94_53_Z,180.54,-62.74,0,186.84,METRES,,,
DP018,PROMHILL,0.0,MGA94_53_Z,181.41,-65.05,0,181.41,METRES,,,
DP018,PROMHILL,1.8,MGA94_53_Z,181.26,-65.37,0,181.26,METRES,,,
DP018,PROMHILL,5.1,MGA94_53_Z,180.74,-65.25,0,180.74,METRES,,,
DP018,PROMHILL,95.1,MGA94_53_Z,182.69,-63.69,0,182.69,METRES,,,
DP018,PROMHILL,100.2,MGA94_53_Z,183.16,-63.61,0,183.16,METRES,,,
DP018,PROMHILL,105.1,MGA94_53_Z,183.33,-63.18,0,183.33,METRES,,,
DP018,PROMHILL,125.1,MGA94_53_Z,183.09,-63.39,0,183.09,METRES,,,
DP018,PROMHILL,130.0,MGA94_53_Z,183.18,-63.41,0,183.18,METRES,,,
DP018,PROMHILL,140.0,MGA94_53_Z,183.27,-63.43,0,183.27,METRES,,,
DP018,PROMHILL,150.0,MGA94_53_Z,183.76,-63.44,0,183.76,METRES,,,
DP018,PROMHILL,205.0,MGA94_53_Z,185.07,-63.02,0,185.07,METRES,,,
DP018,PROMHILL,210.0,MGA94_53_Z,185.05,-62.95,0,185.05,METRES,,,
DP018,PROMHILL,225.0,MGA94_53_Z,185.3,-62.7,0,185.3,METRES,,,
DP018,PROMHILL,235.0,MGA94_53_Z,185.18,-62.83,0,185.18,METRES,,,
DP018,PROMHILL,285.0,MGA94_53_Z,178.08,-62.73,0,184.38,METRES,,,
DP018,PROMHILL,309.0,MGA94_53_Z,178.6,-62.88,0,185.85,METRES,,,
DP018,PROMHILL,333.0,MGA94_53_Z,178.3,-62.93,0,184.6,METRES,,,
DP018,PROMHILL,375.0,MGA94_53_Z,178.19,-63.41,0,184.49,METRES,,,
DP018,PROMHILL,387.0,MGA94_53_Z,179.3,-63.3,0,185.6,METRES,,,
DP018,PROMHILL,429.0,MGA94_53_Z,178.27,-63.06,0,184.57,METRES,,,
DP018,PROMHILL,459.0,MGA94_53_Z,178.68,-63.15,0,184.98,METRES,,,
DP018,PROMHILL,471.0,MGA94_53_Z,178.87,-63.01,0,185.17,METRES,,,
DPP002,SAR,174.0,MGA94_53_Z,168.3,-69.2,0,168.3,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DPP002,SAR,102.0,MGA94_53_Z,171.3,-68.5,0,171.3,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DPP002,SAR,0.0,MGA94_53_Z,180.0,-60.0,0,180.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DPP003,SAR,323.0,MGA94_53_Z,5.8,-68.3,0,5.8,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DPP003,SAR,216.0,MGA94_53_Z,1.3,-68.5,0,1.3,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DPP003,SAR,0.0,MGA94_53_Z,2.3,-60.0,0,2.3,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DPP003,SAR,129.0,MGA94_53_Z,359.3,-68.8,0,359.3,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
MTWOOD1,MTW,0.0,MGA94_53_Z,6.3,-90.0,0,6.3,METRES,,, Magnetic Minerals =  Magnetic Dip = 
MTWOOD2,MTW,0.0,MGA94_53_Z,6.3,-90.0,0,6.3,METRES,,, Magnetic Minerals =  Magnetic Dip = 
MTWOOD6,MTW,0.0,MGA94_53_Z,6.3,-90.0,0,6.3,METRES,,, Magnetic Minerals =  Magnetic Dip = 
MW1,SAR,0.0,MGA94_53_Z,360.0,-90.0,0,0.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
MW3,SAR,0.0,MGA94_53_Z,360.0,-90.0,0,0.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
MW7,SAR,0.0,MGA94_53_Z,310.0,-60.0,0,310.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
NEPT1,SAR,0.0,MGA94_53_Z,360.0,-90.0,0,0.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
OYSRC1,SAR,0.0,MGA94_53_Z,315.0,-60.0,0,315.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
PH07D346,PROMHILL,195.0,MGA94_53_Z,174.5,-58.8,0,180.8,METRES,22.0,,
DPP001,SAR,315.0,MGA94_53_Z,164.0,-85.9,0,164.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DPP001,SAR,219.0,MGA94_53_Z,262.0,-87.8,0,262.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DT001,SAR,0.0,MGA94_53_Z,360.0,-90.0,0,0.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DT001,SAR,105.0,MGA94_53_Z,55.0,-89.2,0,55.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DT001,SAR,201.0,MGA94_53_Z,153.0,-89.3,0,153.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DT001,SAR,300.0,MGA94_53_Z,169.5,-89.0,0,169.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DT001,SAR,402.0,MGA94_53_Z,109.8,-89.5,0,109.8,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
MTWOOD4,MTW,0.0,MGA94_53_Z,6.3,-90.0,0,6.3,METRES,,, Magnetic Minerals =  Magnetic Dip = 
MTWOOD5,MTW,0.0,MGA94_53_Z,6.3,-90.0,0,6.3,METRES,,, Magnetic Minerals =  Magnetic Dip = 
MU8,MTW,0.0,MGA94_53_Z,360.0,-90.0,0,0.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
MW2,SAR,0.0,MGA94_53_Z,360.0,-90.0,0,0.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
MW5,SAR,0.0,MGA94_53_Z,360.0,-90.0,0,0.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
MW6,SAR,0.0,MGA94_53_Z,360.0,-90.0,0,0.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
MXB1,SAR,0.0,MGA94_53_Z,0.0,-90.0,0,0.0,METRES,,,from sample data Magnetic Minerals =  Magnetic Dip = 
PH08D383,PROMHILL,0.0,MGA94_53_Z,338.7,-66.03,0,338.7,METRES,,,
PH08D383,PROMHILL,35.0,MGA94_53_Z,337.48,-65.65,0,337.48,METRES,,,
PH08D383,PROMHILL,45.0,MGA94_53_Z,337.23,-65.88,0,337.23,METRES,,,
PH08D383,PROMHILL,50.0,MGA94_53_Z,337.05,-66.05,0,337.05,METRES,,,
PH08D383,PROMHILL,55.0,MGA94_53_Z,336.87,-66.23,0,336.87,METRES,,,
PH08D383,PROMHILL,70.0,MGA94_53_Z,336.74,-66.81,0,336.74,METRES,,,
PH08D383,PROMHILL,75.0,MGA94_53_Z,336.76,-67.01,0,336.76,METRES,,,
PH08D383,PROMHILL,120.0,MGA94_53_Z,335.71,-68.76,0,335.71,METRES,,,
PH08D383,PROMHILL,135.0,MGA94_53_Z,336.25,-69.39,0,336.25,METRES,,,
PH08D383,PROMHILL,140.0,MGA94_53_Z,336.43,-69.6,0,336.43,METRES,,,
PH08D383,PROMHILL,170.0,MGA94_53_Z,339.53,-70.2,0,339.53,METRES,,,
PH08D383,PROMHILL,195.0,MGA94_53_Z,340.75,-70.12,0,340.75,METRES,,,
PH08D383,PROMHILL,205.0,MGA94_53_Z,340.9,-70.05,0,340.9,METRES,,,
PH08D383,PROMHILL,210.0,MGA94_53_Z,341.01,-70.04,0,341.01,METRES,,,
PH08D383,PROMHILL,230.0,MGA94_53_Z,341.56,-69.77,0,341.56,METRES,,,
PH08D383,PROMHILL,240.0,MGA94_53_Z,341.89,-69.52,0,341.89,METRES,,,
PH08D383,PROMHILL,250.0,MGA94_53_Z,341.85,-69.22,0,341.85,METRES,,,
PH08D383,PROMHILL,255.0,MGA94_53_Z,341.83,-69.07,0,341.83,METRES,,,
PH08D383,PROMHILL,280.0,MGA94_53_Z,342.96,-67.84,0,342.96,METRES,,,
PH08D383,PROMHILL,325.0,MGA94_53_Z,343.95,-65.54,0,343.95,METRES,,,
PH08D383,PROMHILL,350.0,MGA94_53_Z,344.01,-63.99,0,344.01,METRES,,,
PH08D383,PROMHILL,355.0,MGA94_53_Z,344.01,-63.7,0,344.01,METRES,,,
PH08D383,PROMHILL,375.0,MGA94_53_Z,343.78,-62.45,0,343.78,METRES,,,
PH08D383,PROMHILL,380.0,MGA94_53_Z,343.7,-62.14,0,343.7,METRES,,,
PH08D383,PROMHILL,400.0,MGA94_53_Z,343.88,-60.88,0,343.88,METRES,,,
PH08D383,PROMHILL,450.0,MGA94_53_Z,344.34,-57.58,0,344.34,METRES,,,
PH08D383,PROMHILL,480.0,MGA94_53_Z,344.05,-55.33,0,344.05,METRES,,,
PH08D383,PROMHILL,495.0,MGA94_53_Z,344.24,-54.11,0,344.24,METRES,,,
PH08D383,PROMHILL,515.0,MGA94_53_Z,344.2,-52.58,0,344.2,METRES,,,
PH08D383,PROMHILL,540.0,MGA94_53_Z,343.98,-50.73,0,343.98,METRES,,,
DP015,PROMHILL,253.0,MGA94_53_Z,171.77,-65.76,0,178.07,METRES,,,
