SiteId,PROJECT,PROSPECT,SiteType,TDEPTH,East,North,RL,Grid,Azimuth,Dip,North_Adjust,Site_Status,Date,Comments,geometry,latitude,longitude
DD10PLT002,SAR,PLT,UN,144.0,589202.22,6705237.41,190.3,GDA94_53S,200.0,-60.0,0.0,COMPLETED,2010-05-29,Hole abandoned in cover DD10PLT003 to drill same target,POINT (135.9228274456174 -29.77998017864193),-29.779980178641928,135.92282744561734
DD10PLT003,SAR,PLT,UN,869.9,589204.98,6705244.47,190.25,GDA94_53S,200.0,-60.0,0.0,COMPLETED,2010-09-07,,POINT (135.9228554113945 -29.77991627180478),-29.779916271804773,135.9228554113945
DD10PRT005,SAR,PRT,UN,243.0,561707.47,6710800.12,208.82,GDA94_53S,200.0,-60.0,0.0,COMPLETED,2010-02-07,,POINT (135.6380847689989 -29.73145924921234),-29.731459249212346,135.63808476899894
DD10PRT005W1,SAR,PRT,UN,637.4,561707.47,6710800.12,208.81,GDA94_53S,200.0,-60.0,0.0,COMPLETED,2010-07-21,Orginal hole collapse. HQ from collapse depth,POINT (135.6380847689989 -29.73145924921234),-29.731459249212346,135.63808476899894
DD10PRT006,SAR,PRT,UN,600.6,561605.84,6710521.84,208.875,GDA94_53S,200.0,-60.0,0.0,COMPLETED,2010-04-08,,POINT (135.6370497879248 -29.7339756254161),-29.733975625416107,135.63704978792478
DD10PRT007,SAR,PRT,UN,785.8,561501.805,6710251.114,209.78,GDA94_53S,200.0,-60.0,0.0,COMPLETED,2010-08-21,,POINT (135.6359894573441 -29.73642394242514),-29.736423942425137,135.6359894573441
DD10SCY001,SAR,SCY,UN,583.2,560255.286,6710777.561000002,209.188,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2010-01-04,,POINT (135.6230704982677 -29.73173436360536),-29.731734363605355,135.6230704982677
DD10TRI008,SAR,TRIT,UN,839.8,560623.469,6708849.766,209.222,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2010-08-03,,POINT (135.6269857222192 -29.74911362763282),-29.74911362763282,135.6269857222192
DD10TUR007,SAR,TUR,UN,623.1,559590.953,6719640.9920000015,201.701,GDA94_53S,50.0,-60.0,0.0,COMPLETED,2010-04-02,,POINT (135.615713429009 -29.65177840759845),-29.65177840759845,135.61571342900905
DD10TUR008,SAR,TUR,UN,1057.6,558889.61,6721098.88,189.57,GDA94_53S,229.26,-60.82,0.0,COMPLETED,2010-02-11,,POINT (135.6083881489712 -29.63865502611655),-29.638655026116552,135.60838814897122
DD10TUR009,SAR,TUR,UN,162.0,559599.035,6720675.043,193.965,GDA94_53S,230.0,-55.0,0.0,ABANDONED,2010-07-11,,POINT (135.6157401352542 -29.64244615402484),-29.64244615402484,135.6157401352542
DD10TUR010,SAR,TUR,UN,352.8,559602.2779999999,6720677.1510000015,194.012,GDA94_53S,230.0,-55.0,0.0,COMPLETED,2010-11-19,Re drill of DD10TUR009,POINT (135.6157735225396 -29.64242697465003),-29.64242697465003,135.61577352253963
DD10TUR011,SAR,TUR,UN,798.4,559063.61,6721265.88,187.08,GDA94_53S,230.0,-60.0,0.0,COMPLETED,2010-11-12,,POINT (135.6101765711259 -29.63713966106022),-29.63713966106023,135.61017657112586
DD10TUR012,SAR,TUR,UN,710.7,558281.12,6721527.3,187.69,GDA94_53S,230.0,-60.0,0.0,COMPLETED,2011-01-18,,POINT (135.6020791346398 -29.63481739172436),-29.634817391724358,135.60207913463978
DD10UMB001,SAR,UMB,UN,693.8,537201.821,6713650.212,228.421,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2010-01-29,,POINT (135.3845928843081 -29.70671673019918),-29.70671673019918,135.38459288430806
DD10UMB002,SAR,UMB,UN,543.5,537198.554,6713498.336,228.46,GDA94_53S,179.6,-60.0,0.0,COMPLETED,2010-05-02,Follow up on DD10UMB001,POINT (135.3845643331356 -29.70808747987492),-29.70808747987492,135.3845643331356
DD10WHN001,SAR,WTHN,UN,312.9,550448.341,6726300.42,197.563,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2010-10-01,,POINT (135.5209432631994 -29.59208373871175),-29.592083738711754,135.52094326319937
DD10WTH007,SAR,WTH,UN,385.0,546726.874,6715268.4920000015,210.798,GDA94_53S,230.0,-56.0,0.0,COMPLETED,2010-01-22,,POINT (135.482990510694 -29.69178968611556),-29.691789686115566,135.48299051069398
DD11A2001,SAR,MXA2,UN,636.9,538358.1379999999,6715439.219,225.995,GDA94_53S,180.0,-55.0,0.0,COMPLETED,2011-07-03,,POINT (135.3964832616676 -29.69053603590756),-29.690536035907563,135.39648326166756
DD11A2002,SAR,MXA2,UN,615.0,538377.017,6715696.882,225.92,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-03-28,,POINT (135.3966692652821 -29.68821008992877),-29.68821008992877,135.39666926528207
DD11A2003,SAR,MXA2,UN,770.3,538895.85,6715861.86,224.614,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-05-17,,POINT (135.4020259477968 -29.68670502969837),-29.686705029698373,135.4020259477968
DD11A2W001,SAR,MXA2W,UN,577.3,536759.432,6715824.807999998,224.115,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-02-06,,POINT (135.3799456907221 -29.68710458102782),-29.68710458102782,135.3799456907221
DD11APH001,SAR,APH,UN,681.3,558310.077,6727123.66,189.504,GDA94_53S,199.6,-60.0,0.0,COMPLETED,2011-06-03,True EOH is  6.4m less than what has been entered in Collar_Details. EOH is 681.3m (fixed GKW 20110307),POINT (135.6020780984112 -29.58431087674119),-29.58431087674119,135.6020780984112
DD11APH002,SAR,APH,UN,697.0,555280.9010000001,6727893.119,190.73,GDA94_53S,150.0,-60.0,0.0,COMPLETED,2011-03-28,,POINT (135.570762732766 -29.57750486097966),-29.577504860979662,135.57076273276596
DD11APH003,SAR,APH,UN,677.1,555168.8929999999,6727410.65,190.734,GDA94_53S,135.0,-55.0,0.0,COMPLETED,2011-04-15,,POINT (135.5696307700142 -29.58186398254501),-29.581863982545013,135.56963077001421
DD11ARMN001,SAR,ARMN,UN,778.3,561796.115,6726802.995,177.84400000000005,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-02-18,,POINT (135.6380894294284 -29.58703665557019),-29.5870366555702,135.63808942942836
DD11BBT001,SAR,BBT,UN,551.7,551622.695,6750466.0660000015,153.035,GDA94_53S,270.0,-60.0,0.0,COMPLETED,2011-06-10,,POINT (135.5319293310272 -29.37394245105839),-29.373942451058394,135.53192933102721
DD11BBT002,SAR,BBT,UN,489.9,551782.824,6749831.499,151.626,GDA94_53S,70.0,-60.0,0.0,COMPLETED,2011-10-17,,POINT (135.5336091417092 -29.37966286965075),-29.37966286965075,135.5336091417092
DD11CRD012,SAR,CRD,UN,646.7,545379.91,6712733.097,215.154,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-10-18,,POINT (135.4691743996655 -29.71472092619243),-29.71472092619243,135.46917439966558
DD11CRDW001,SAR,CRDW,UN,409.7,542296.899,6713731.795,220.896,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-06-22,,POINT (135.4372614731563 -29.7058170330829),-29.705817033082905,135.4372614731563
DD11CRDW002,SAR,CRDW,UN,643.6,543394.41,6714197.327000001,216.538,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-08-15,,POINT (135.4485884847342 -29.70157778357435),-29.70157778357435,135.44858848473416
DD11CRDW003,SAR,CRDW,UN,590.4,540841.308,6714192.182999998,224.884,GDA94_53S,179.6,-60.0,0.0,COMPLETED,2011-03-10,,POINT (135.4221966746951 -29.70171096298969),-29.701710962989694,135.42219667469507
DD11CRDW004,SAR,CRDW,UN,668.3,540840.918,6713895.94,223.166,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-12-11,,POINT (135.4222038248907 -29.70438450111666),-29.70438450111666,135.42220382489072
DD11CRDW005,SAR,CRDW,UN,652.0,541127.086,6712296.704,221.857,GDA94_53S,360.0,-60.0,0.0,COMPLETED,2011-11-23,,POINT (135.4252229073864 -29.71880775233701),-29.718807752337014,135.4252229073864
DD11CRDW006,SAR,CRDW,UN,639.7,540840.712,6713606.422,221.786,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-04-12,,POINT (135.4222126246505 -29.70699734054887),-29.706997340548874,135.42221262465048
DD11EPS007,SAR,EPS,UN,772.2,547388.085,6713556.118,214.732,GDA94_53S,185.614,-60.8,0.0,COMPLETED,2011-01-21,,POINT (135.4898998671943 -29.70721823864618),-29.707218238646185,135.48989986719434
DD11EPS008,SAR,EPS,UN,658.0,547549.5279999999,6712282.868,216.718,GDA94_53S,195.0,-60.0,0.0,COMPLETED,2011-04-02,,POINT (135.4916248010494 -29.71870271559858),-29.718702715598578,135.4916248010494
DD11EPS009,SAR,EPS,UN,679.1,547298.764,6713332.016,214.846,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-02-24,,POINT (135.4889862900422 -29.70924410002212),-29.709244100022122,135.48898629004222
DD11EPS010,SAR,EPS,UN,727.0,546648.624,6713087.336,214.32,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-03-16,,POINT (135.4822757346917 -29.71147690693983),-29.711476906939826,135.48227573469168
DD11EPS011,SAR,EPS,UN,880.0,547213.731,6712607.971,213.85,GDA94_53S,195.0,-60.0,0.0,COMPLETED,2011-07-06,,POINT (135.4881388330444 -29.71578161411135),-29.715781614111354,135.48813883304442
DD11EPS012,SAR,EPS,UN,802.0,546354.606,6711502.072000002,218.628,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-06-25,,POINT (135.4793040923645 -29.72579444063098),-29.725794440630974,135.47930409236454
DD11EPS013,SAR,EPS,UN,572.8,547941.818,6712615.524,218.669,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-10-07,,POINT (135.4956658961663 -29.71568548689762),-29.71568548689762,135.49566589616626
DD11EPS014,SAR,EPS,UN,724.0,546901.2220000001,6712749.285,214.664,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-07-30,,POINT (135.4849017961165 -29.71451817245168),-29.714518172451683,135.48490179611647
DD11EPS015,SAR,EPS,UN,640.0,546900.244,6712540.672,215.023,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-12-08,,POINT (135.4849007330617 -29.71640087415668),-29.71640087415668,135.4849007330617
DD11EPS016,SAR,EPS,UN,721.0,546597.887,6712597.762,215.854,GDA94_53S,175.0,-60.0,0.0,COMPLETED,2011-08-25,,POINT (135.4817723018986 -29.71589706602132),-29.71589706602132,135.48177230189864
DD11EPS017,SAR,EPS,UN,744.9,548073.379,6713050.227000001,217.542,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-08-09,,POINT (135.4970067263972 -29.71175734083878),-29.711757340838776,135.49700672639716
DD11EPS018,SAR,EPS,UN,604.0,547871.618,6712222.231000002,217.298,GDA94_53S,179.3,-60.0,0.0,COMPLETED,2011-09-21,,POINT (135.4949575405914 -29.719237537104),-29.719237537104007,135.4949575405914
DD11EPS019,SAR,EPS,UN,27.0,548617.1460000001,6712873.427,218.913,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-10-20,Abandoned at 27m. Azimuth was off. ,POINT (135.5026362311612 -29.71333168180706),-29.71333168180706,135.5026362311612
DD11EPS020,SAR,EPS,UN,637.6,548617.402,6712872.745,217.985,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-10-30,,POINT (135.5026389084332 -29.71333782657528),-29.713337826575284,135.50263890843323
DD11HLH006,SAR,HLH,UN,735.9,581178.63,6713461.51,164.82,GDA94_53S,180.0,-65.0,0.0,COMPLETED,2011-01-28,,POINT (135.8392102197935 -29.70631918619615),-29.706319186196154,135.8392102197935
DD11HLH007,SAR,HLH,UN,600.9,582896.26,6712193.38,160.05,GDA94_53S,350.0,-75.0,0.0,COMPLETED,2011-02-24,Proposed by Charles Funk,POINT (135.8570623297508 -29.71764907795183),-29.717649077951837,135.85706232975085
DD11HLH008,SAR,HLH,UN,801.9,581813.0,6713723.11,166.74,GDA94_53S,185.12,-65.0,0.0,COMPLETED,2011-03-21,,POINT (135.8457478498637 -29.70391678417296),-29.70391678417296,135.84574784986367
DD11HLH009,SAR,HLH,UN,584.4,582501.95,6713289.67,163.79,GDA94_53S,180.0,-65.0,0.0,COMPLETED,2011-10-04,Proposed by Richard Barratt,POINT (135.852902318498 -29.70778248183995),-29.70778248183995,135.852902318498
DD11HLH010,SAR,HLH,UN,594.7,582501.46,6713499.59,163.47,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-01-06,Proposed by Richard Barratt,POINT (135.8528812450535 -29.70588819465801),-29.705888194658012,135.85288124505354
DD11JDMSE001,SAR,JDMSE,UN,602.1,546394.426,6714284.31,212.49,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-03-28,,POINT (135.4795964602874 -29.70068412572621),-29.70068412572621,135.4795964602874
DD11JDMSE002,SAR,JDMSE,UN,706.0,546395.065,6714452.547,211.487,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-04-16,,POINT (135.4795958531314 -29.69916581268695),-29.699165812686942,135.47959585313146
DD11JDMSE003,SAR,JDMSE,UN,606.5,545474.749,6714372.365,207.429,GDA94_53S,200.0,-60.0,0.0,COMPLETED,2011-01-05,,POINT (135.470085985601 -29.69992353619168),-29.69992353619168,135.47008598560095
DD11JDMSE004,SAR,JDMSE,UN,792.5,546120.167,6714967.578,207.179,GDA94_53S,202.234,-60.0,0.0,COMPLETED,2011-05-20,,POINT (135.4767323091983 -29.69452806458214),-29.694528064582144,135.4767323091983
DD11JUP001,SAR,JUP,UN,669.5,555028.8539999999,6742149.27,149.10399999999996,GDA94_53S,150.0,-60.0,0.0,COMPLETED,2011-11-08,,POINT (135.5674423964144 -29.4488566726138),-29.4488566726138,135.56744239641438
DD11JUP002,SAR,JUP,UN,697.7,555134.995,6742407.299,148.599,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-08-22,,POINT (135.5685238689369 -29.44652331307913),-29.44652331307913,135.56852386893695
DD11JUP003,SAR,JUP,UN,653.1,557073.6120000001,6742821.916,148.36700000000005,GDA94_53S,270.0,-70.0,0.0,COMPLETED,2011-09-23,,POINT (135.5884914489019 -29.44269459089013),-29.44269459089013,135.58849144890186
DD11LFE001,SAR,LFE,UN,754.1,569999.329,6712899.172,208.759,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-02-06,,POINT (135.7236852783378 -29.71207577187252),-29.71207577187252,135.72368527833785
DD11LFE002,SAR,LFE,UN,713.6,570000.25,6712601.243,208.726,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-06-18,,POINT (135.7237140832552 -29.71476431463248),-29.714764314632482,135.72371408325523
DD11MET002,SAR,MET ,UN,737.1,562140.757,6709140.642999998,211.497,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-02-22,,POINT (135.6426604051852 -29.74641335787674),-29.74641335787674,135.6426604051852
DD11MET003,SAR,MET ,UN,840.6,563076.879,6709074.738,214.093,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-03-22,,POINT (135.6523451207114 -29.74696073833824),-29.746960738338238,135.65234512071143
DD11MRS001,SAR,MRS,UN,664.1,553029.014,6734770.134,165.237,GDA94_53S,290.0,-60.0,0.0,COMPLETED,2011-02-09,,POINT (135.547179027957 -29.51553895771321),-29.51553895771321,135.54717902795704
DD11MRS002,SAR,MRS,UN,531.7,552455.327,6735427.456,161.27700000000004,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-09-14,,POINT (135.5412281071722 -29.50963093929494),-29.50963093929494,135.54122810717217
DD11MXW001,SAR,MXW,UN,708.2,531079.186,6716115.01,230.498,GDA94_53S,26.3,-70.0,0.0,COMPLETED,2011-12-15,,POINT (135.3212271471374 -29.68464089364491),-29.68464089364491,135.32122714713742
DD11NWL003,SAR,NWL,UN,693.0,561701.4670000001,6707237.222999998,211.145,GDA94_53S,225.0,-60.0,0.0,COMPLETED,2011-09-04,drilled to 550m had not intersected magnetic intrusive unit. extended hole to 700 hit brocken ground at 693 tried to cement and continue drilling but cement failed to set ,POINT (135.6382263229038 -29.76361253660484),-29.763612536604832,135.63822632290382
DD11NWL004,SAR,NWL,UN,609.9,563126.329,6707609.8829999985,211.201,GDA94_53S,10.0,-55.0,0.0,COMPLETED,2011-05-16,Drilled collar to 5.7m - collar survey came back at 354ø - site had been pegged at 354ø. Moved 2m south and realigned rig. First 5.7m was drilled on 04/05/2011,POINT (135.6529421858549 -29.76017759509605),-29.76017759509605,135.65294218585493
DD11ONA001,SAR,ONA,UN,600.8,530087.411,6723871.202000001,232.92,GDA94_53S,160.0,-55.0,0.0,COMPLETED,2011-10-23,,POINT (135.310761425962 -29.61466605323547),-29.614666053235478,135.31076142596194
DD11ONA002,SAR,ONA,UN,507.7,530258.413,6723693.663,231.693,GDA94_53S,160.0,-55.0,0.0,COMPLETED,2011-10-29,,POINT (135.312532561778 -29.61626419478984),-29.61626419478984,135.31253256177794
DD11PER001,SAR,PER,UN,841.4,591223.96,6715498.17,139.35,GDA94_53S,180.0,-65.0,0.0,COMPLETED,2011-06-20,,POINT (135.9428743386028 -29.68724206186409),-29.68724206186409,135.94287433860276
DD11PHW017,SAR,PHW,UN,470.0,550217.6410000001,6712701.345,221.571,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-02-02,,POINT (135.5191906417182 -29.71482081695877),-29.71482081695877,135.5191906417182
DD11SAT001,SAR,SAT,UN,613.1,554675.319,6744310.541,148.882,GDA94_53S,225.0,-60.0,0.0,COMPLETED,2011-10-29,Intercepted salty ground water,POINT (135.5636892231056 -29.42936682313893),-29.429366823138928,135.5636892231056
DD11SAT002,SAR,SAT,UN,680.4,554371.081,6744003.873,149.79,GDA94_53S,225.0,-60.0,0.0,COMPLETED,2011-06-11,,POINT (135.5605679278929 -29.43214772409105),-29.43214772409105,135.56056792789292
DD11SAT003,SAR,SAT,UN,628.2,554669.8979999999,6744340.062999999,148.844,GDA94_53S,80.3,-70.0,0.0,COMPLETED,2011-11-21,,POINT (135.5636318650238 -29.42910062503018),-29.42910062503018,135.56363186502378
DD11SAT004,SAR,SAT,UN,675.8,554689.665,6743996.749,149.361,GDA94_53S,60.0,-55.0,0.0,COMPLETED,2011-05-12,,POINT (135.5638527646548 -29.43219815385065),-29.43219815385065,135.5638527646548
DD11SAT005,SAR,SAT,UN,568.8,553096.785,6744501.315,147.57399999999996,GDA94_53S,270.0,-60.0,0.0,COMPLETED,2011-12-16,Planned by Richard Barratt,POINT (135.5474063150484 -29.42771296678866),-29.427712966788665,135.54740631504842
DD11TOR001,SAR,TOR,UN,689.4,579346.61,6713007.2,180.2,GDA94_53S,170.3,-65.0,0.0,COMPLETED,2011-04-26,Proposed by Charles fUNK (not UNKnown),POINT (135.8203060819592 -29.71053756862356),-29.710537568623558,135.82030608195916
DD11TOR002,SAR,TOR,UN,789.9,577437.94,6713736.95,190.09,GDA94_53S,360.0,-60.0,0.0,COMPLETED,2011-05-30,Proposed by Charles fUNK (not UNKnown),POINT (135.8005231384843 -29.70407296863421),-29.70407296863421,135.8005231384843
DD11TUR013,SAR,TUR,UN,681.7,559816.084,6719384.75,211.946,GDA94_53S,50.0,-60.0,0.0,COMPLETED,2011-04-30,,POINT (135.618053574081 -29.65408005616821),-29.654080056168212,135.61805357408093
DD11UMB003,SAR,UMB,UN,739.0,537522.3539999999,6713692.169,227.061,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-01-10,,POINT (135.3879050401822 -29.7063284124113),-29.7063284124113,135.38790504018218
DD11UMBE001,SAR,UMBE,UN,519.5,539391.7,6714594.642999998,225.834,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-01-05,"Abandoned at 519.9m. Driller error - lost 3m chrome barrel, tube, back end and ace tool down hole. EOH @ 519.5m",POINT (135.4071970357497 -29.69812576317254),-29.698125763172545,135.40719703574973
DD11UMBE002,SAR,UMBE,UN,702.4,539929.397,6714750.392999998,225.753,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-05-21,,POINT (135.4127494130621 -29.69670294931589),-29.696702949315892,135.41274941306207
DD11UMBW001,SAR,UMBW,UN,483.8,535116.927,6715921.299,225.8,GDA94_53S,199.6,-60.0,0.0,COMPLETED,2011-05-31,,POINT (135.3629659113053 -29.68628136004297),-29.68628136004297,135.36296591130528
DD11UMBW002,SAR,UMBW,UN,531.6,535046.636,6714598.0929999985,227.669,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-10-06,,POINT (135.3622822364771 -29.69822508497174),-29.69822508497174,135.36228223647706
DD11UMBW003,SAR,UMBW,UN,428.4,535190.2660000001,6714877.57,226.431,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-06-22,This drillhole was terminated early due to the end of drilling contract with JND,POINT (135.3637578494481 -29.6956987799751),-29.6956987799751,135.36375784944815
DD11UMBW004,SAR,UMBW,UN,498.7,535347.5,6714694.499,227.377,GDA94_53S,200.0,-60.0,0.0,COMPLETED,2011-07-21,,POINT (135.3653891109183 -29.69734649376076),-29.69734649376076,135.3653891109183
DD11UMBW005,SAR,UMBW,UN,126.0,535398.3979999999,6714850.489,227.453,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2011-07-22,Hole lost in 126m of cover.,POINT (135.3659101358942 -29.69593725647491),-29.695937256474906,135.3659101358942
DD11UMBW006,SAR,UMBW,UN,696.7,535398.6510000001,6714849.774,226.81,GDA94_53S,200.0,-60.0,0.0,COMPLETED,2011-03-08,,POINT (135.3659127744718 -29.69594370201304),-29.69594370201304,135.36591277447184
DD11UMBW007,SAR,UMBW,UN,622.4,534730.221,6715598.167,229.93400000000003,GDA94_53S,179.6,-60.0,0.0,COMPLETED,2011-08-17,,POINT (135.3589793767289 -29.68920847039654),-29.689208470396537,135.3589793767289
DD11UMBW008,SAR,UMBW,UN,783.4,534898.3,6715102.232000002,225.816,GDA94_53S,190.0,-65.0,0.0,COMPLETED,2011-08-29,,POINT (135.3607326365521 -29.69367949238036),-29.69367949238036,135.36073263655206
DD11UMBW009,SAR,UMBW,UN,648.9,536073.731,6714751.504,226.088,GDA94_53S,190.0,-60.0,0.0,COMPLETED,2011-11-09,,POINT (135.3728941709046 -29.69681111303293),-29.69681111303293,135.37289417090457
DD11UMBW010,SAR,UMBW,UN,548.0,535999.3979999999,6714247.89,227.862,GDA94_53S,190.0,-60.0,0.0,COMPLETED,2011-09-21,,POINT (135.3721425564065 -29.70135830524506),-29.701358305245066,135.37214255640646
DD11UMBW011,SAR,UMBW,UN,625.0,536642.001,6713870.611000001,228.539,GDA94_53S,193.6,-60.0,0.0,COMPLETED,2011-10-14,,POINT (135.3787980996741 -29.70474434961138),-29.704744349611378,135.37879809967413
DD11WDF001,SAR,WDF,UN,695.1,558644.669,6734930.865,165.582,GDA94_53S,220.0,-60.0,0.0,COMPLETED,2011-07-07,,POINT (135.6051128877018 -29.51383731777696),-29.513837317776964,135.60511288770178
DD11WDF002,SAR,WDF,UN,452.8,558941.025,6735155.033,163.90599999999995,GDA94_53S,220.0,-60.0,0.0,COMPLETED,2011-07-30,,POINT (135.608158538655 -29.51180030328856),-29.51180030328856,135.60815853865506
DD11WDFS001,SAR,WDFS,UN,699.0,558456.65,6731050.73,177.62,GDA94_53S,314.6,-60.0,0.0,COMPLETED,2011-07-21,,POINT (135.6033807577577 -29.54886337521845),-29.54886337521845,135.60338075775772
DD12BBS001,SAR,BBS,UN,635.0,531190.113,6717715.01,229.092,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-01-16,,POINT (135.3223275853221 -29.67019825526129),-29.670198255261287,135.32232758532209
DD12BBS002,SAR,BBS,UN,669.7,534502.5129999999,6717916.336,222.343,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-01-26,,POINT (135.3565519440444 -29.66829364186379),-29.66829364186379,135.35655194404444
DD12BBS003,SAR,BBS,UN,191.3,529421.895,6718903.192000002,228.954,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-07-02,Hole lost due to PCD bit left down hole,POINT (135.304022286598 -29.65951816206895),-29.659518162068945,135.30402228659804
DD12BBS004,SAR,BBS,UN,794.6,529422.1529999999,6718900.336,228.881,GDA94_53S,179.3,-60.0,0.0,COMPLETED,2012-02-24,Redrill of DD12BBS003,POINT (135.3040250300224 -29.65954393120898),-29.659543931208983,135.30402503002244
DD12BBS005,SAR,BBS,UN,850.0,529350.962,6718603.4739999985,229.215,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-03-17,,POINT (135.3032974433441 -29.66222478023354),-29.662224780233537,135.30329744334412
DD12BBS006,SAR,BBS,UN,776.1,529350.7829999999,6718321.0,229.258,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-03-04,,POINT (135.3033032408369 -29.66477409651865),-29.66477409651865,135.30330324083687
DD12BBS007,SAR,BBS,UN,714.9,533000.718,6716601.048,227.51,GDA94_53S,190.0,-60.0,0.0,COMPLETED,2012-11-06,,POINT (135.3410725564095 -29.68020481931892),-29.680204819318924,135.3410725564095
DD12BBS008,SAR,BBS,UN,672.8,532925.334,6716272.562999999,227.76,GDA94_53S,210.0,-60.0,0.0,COMPLETED,2012-06-21,,POINT (135.3403034360109 -29.6831713622173),-29.683171362217298,135.34030343601094
DD12BGF001,SAR,BGF,UN,643.1,556664.631,6703637.447000002,192.398,GDA94_53S,135.0,-60.0,0.0,COMPLETED,2012-02-19,,POINT (135.5863180279743 -29.79633959356647),-29.79633959356647,135.58631802797427
DD12BRM001,SAR,BRM,UN,319.7,571243.338,6711688.243,210.14,GDA94_53S,160.0,-60.0,0.0,COMPLETED,2012-10-09,Planned Depth 350m.,POINT (135.7366253253581 -29.72293258836862),-29.72293258836862,135.73662532535806
DD12BRM002,SAR,BRM,UN,676.2,570523.113,6709296.958,208.675,GDA94_53S,170.0,-60.0,0.0,COMPLETED,2012-09-19,52.6m of casing left in hole. HQ from 112-164.6 m.,POINT (135.7293351100091 -29.74455334435139),-29.74455334435139,135.72933511000906
DD12CRD013,SAR,CRD,UN,593.3,544264.265,6712803.165,212.255,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-05-02,,POINT (135.4576373970395 -29.71412894830039),-29.71412894830039,135.45763739703952
DD12CRD014,SAR,CRD,UN,499.7,543510.445,6712949.921,215.011,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-03-05,,POINT (135.449838133982 -29.71283122085653),-29.712831220856533,135.44983813398198
DD12CRD015,SAR,CRD,UN,687.5,545928.435,6712791.045,216.392,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-05-16,,POINT (135.4748428746289 -29.7141777485984),-29.7141777485984,135.47484287462893
DD12CRD016,SAR,CRD,UN,545.5,544048.1579999999,6712700.103999998,212.364,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-05-25,,POINT (135.4554073765885 -29.71506674719249),-29.715066747192488,135.4554073765885
DD12KND003,SAR,KND,UN,484.0,547110.549,6728989.734,173.81599999999997,GDA94_53S,229.7,-60.0,0.0,COMPLETED,2012-01-26,,POINT (135.4863610200681 -29.56794384058524),-29.567943840585237,135.48636102006807
DD12KND004,SAR,KND,UN,556.1,543841.84,6730235.101,169.953,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-06-02,,POINT (135.4525662478353 -29.55682377893013),-29.55682377893013,135.45256624783522
DD12LARE001,SAR,LARE,UN,651.7,567647.6460000001,6711608.4339999985,212.441,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-04-17,,POINT (135.6994547879868 -29.7238544401987),-29.723854440198703,135.69945478798678
